u106	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	0.0
u106	Летняя акция	0.0
u106	ТРЕЙД-ИН	0.0
u106	Оформление услуги Трейд-ин в программе SV	0.0
u106	Оформление услуги Кредит в программе SV-кассир	0.0
u106	Продукт	0.0
u106	О Чайникофф	10.0
u1062	Служба обслуживания сотрудников	0.0
u1062	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1062	Технология продаж кухонной техники	0.0
u1062	Спасибо от Сбербанка_часть 3	0.0
u1062	Летняя акция	0.0
u1062	обучение ЭДО	0.0
u1062	Оформление услуги Трейд-ин в программе SV	0.0
u1062	Оформление услуги Кредит в программе SV-кассир	0.0
u1062	Продукт	0.0
u1062	ТРЕЙД-ИН	0.0
u1063	Служба обслуживания сотрудников	0.0
u1063	Маркетинговая акция осени	10.0
u1063	Оборудование Apple	0.0
u1063	Спасибо от Сбербанка_часть 3	10.0
u1063	Программа СПАСИБО от Сбербанка	10.0
u1063	Летняя акция	0.0
u1063	Оформление услуги Трейд-ин в программе SV (del)	10.0
u1063	Оформление услуги Кредит в программе SV-кассир	10.0
u1063	Продукт	10.0
u1063	ТРЕЙД-ИН	10.0
u1063	О Чайникофф	10.0
u1064	Летняя акция	0.0
u1066	Летняя акция	0.0
u1066	ТРЕЙД-ИН	0.0
u1066	Оформление услуги Кредит в программе SV-кассир	0.0
u1066	Оформление услуги Трейд-ин в программе SV	0.0
u1066	Продукт	0.0
u107	Служба обслуживания сотрудников	0.0
u107	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u107	Маркетинговая акция осени	0.0
u107	Оборудование Apple	0.0
u107	Спасибо от Сбербанка_часть 3	0.0
u107	Ассортимент Dell	0.0
u107	СПЕЦИАЛЬНОЕ ПРЕДЛОЖЕНИЕ ДЛЯ ВЛАДЕЛЬЦЕВ КАРТ	10.0
u107	Летняя акция	10.0
u107	ТРЕЙД-ИН	0.0
u107	Оформление услуги Кредит в программе SV-кассир	0.0
u107	Оформление услуги Трейд-ин в программе SV	0.0
u107	Продукт	0.0
u1077	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u1077	Маркетинговая акция осени	0.0
u1077	Оборудование Apple	0.0
u1077	Спасибо от Сбербанка_часть 3	0.0
u1077	Программа СПАСИБО от Сбербанка	0.0
u1077	ИЗМЕНЕНИЯ В АКЦИИ_ИЮЛЬ	0.0
u1077	Летняя акция	0.0
u1077	ТРЕЙД-ИН	0.0
u1077	Оформление услуги Кредит в программе SV-кассир	0.0
u1077	Оформление услуги Трейд-ин в программе SV	0.0
u1077	Продукт	0.0
u108	Служба обслуживания сотрудников	0.0
u108	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	0.0
u108	Технология продаж кухонной техники	0.0
u108	Маркетинговая акция осени	0.0
u108	Оборудование Apple	0.0
u108	Спасибо от Сбербанка_часть 3	10.0
u108	Ассортимент Dell	0.0
u108	Летняя акция	0.0
u108	ТРЕЙД-ИН	0.0
u108	Оформление услуги Кредит в программе SV-кассир	0.0
u108	Оформление услуги Трейд-ин в программе SV	0.0
u108	Продукт	0.0
u1081	"Обучающий курс: ""Эффективная работа с кросс-маркетинговыми акциями"""	10.0
u1081	Служба обслуживания сотрудников	0.0
u1081	Маркетинговая акция осени	10.0
u1081	Оборудование Apple	0.0
u1081	Спасибо от Сбербанка_часть 3	0.0
u1081	Спасибо от Сбербанка_часть 3	10.0
u1081	Программа СПАСИБО от Сбербанка	0.0
